date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:14	39134/39134	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-98de%22	http://layerdrops.com/agrionhtml/main-html/assets/images/team/team-1-2.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/team/team-1-2.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:18	74465/74465	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-122e1%22	http://layerdrops.com/agrionhtml/main-html/assets/images/team/team-1-1.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/team/team-1-1.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:19	4507/4507	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-119b%22	http://layerdrops.com/agrionhtml/main-html/assets/images/testimonial/testimonial-2-1.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/testimonial/testimonial-2-1.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:20	54826/54826	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-d62a%22	http://layerdrops.com/agrionhtml/main-html/assets/images/team/team-1-3.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/team/team-1-3.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:20	4231/4231	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-1087%22	http://layerdrops.com/agrionhtml/main-html/assets/images/testimonial/testimonial-2-2.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/testimonial/testimonial-2-2.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:21	3908/3908	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-f44%22	http://layerdrops.com/agrionhtml/main-html/assets/images/testimonial/testimonial-2-3.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/testimonial/testimonial-2-3.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:26	75089/75089	---M--	200	added ('OK')	image/png	etag:%226336dc58-12551%22	http://layerdrops.com/agrionhtml/main-html/assets/images/shapes/testimonial-two-shape-1.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/shapes/testimonial-two-shape-1.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:34	82002/82002	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-14052%22	http://layerdrops.com/agrionhtml/main-html/assets/images/blog/blog-one-2.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/blog/blog-one-2.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:35	1222/1222	---M--	200	added ('OK')	image/png	etag:%226336dc58-4c6%22	http://layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-1.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-1.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:35	1222/1222	---M--	200	added ('OK')	image/png	etag:%226336dc58-4c6%22	http://layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-2.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-2.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:36	1222/1222	---M--	200	added ('OK')	image/png	etag:%226336dc58-4c6%22	http://layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-3.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-3.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:36	1222/1222	---M--	200	added ('OK')	image/png	etag:%226336dc58-4c6%22	http://layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-4.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-4.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:37	1222/1222	---M--	200	added ('OK')	image/png	etag:%226336dc58-4c6%22	http://layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-5.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/brand/brand-1-5.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:38	114902/114902	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-1c0d6%22	http://layerdrops.com/agrionhtml/main-html/assets/images/blog/blog-one-1.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/blog/blog-one-1.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:39	83956/83956	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-147f4%22	http://layerdrops.com/agrionhtml/main-html/assets/images/blog/blog-one-3.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/blog/blog-one-3.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:40	5004/5004	---M--	200	added ('OK')	image/png	etag:%226336dc58-138c%22	http://layerdrops.com/agrionhtml/main-html/assets/images/resources/footer-logo.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/resources/footer-logo.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:40	4254/4254	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-109e%22	http://layerdrops.com/agrionhtml/main-html/assets/images/resources/footer-widget-news-img-1.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/resources/footer-widget-news-img-1.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:41	4564/4564	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-11d4%22	http://layerdrops.com/agrionhtml/main-html/assets/images/resources/footer-widget-news-img-2.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/resources/footer-widget-news-img-2.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:41	28146/28146	---M--	200	added ('OK')	image/png	etag:%226336dc58-6df2%22	http://layerdrops.com/agrionhtml/main-html/assets/images/shapes/site-footer-shape-1.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/shapes/site-footer-shape-1.png	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:42	15505/15505	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-3c91%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jarallax/jarallax.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jarallax/jarallax.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:43	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-94d%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:44	465582/465582	---M--	200	added ('OK')	image/jpeg	etag:%226336dc58-71aae%22	http://layerdrops.com/agrionhtml/main-html/assets/images/backgrounds/video-one-bg.jpg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/images/backgrounds/video-one-bg.jpg	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:44	1266/1266	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-4f2%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-appear/jquery.appear.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-appear/jquery.appear.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:44	4454/4454	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-1166%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:45	80433/80433	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-13a31%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:45	89503/89503	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-15d9f%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery/jquery-3.6.0.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery/jquery-3.6.0.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:45	20219/20219	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-4efb%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:46	31780/31780	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-7c24%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/tiny-slider/tiny-slider.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/tiny-slider/tiny-slider.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:46	2235/2235	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-8bb%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/wnumb/wNumb.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/wnumb/wNumb.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:46	6300/6300	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-189c%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/wow/wow.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/wow/wow.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:47	37779/37779	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-9393%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/isotope/isotope.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/isotope/isotope.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:47	6340/6340	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-18c4%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/countdown/countdown.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/countdown/countdown.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:48	19368/19368	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-4ba8%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/bxslider/jquery.bxslider.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/bxslider/jquery.bxslider.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:48	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-ad3c%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:48	10394/10394	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-289a%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/vegas/vegas.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/vegas/vegas.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:49	5097/5097	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-13e9%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/circleType/jquery.circleType.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/circleType/jquery.circleType.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:49	24909/24909	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-614d%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/timepicker/timePicker.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/timepicker/timePicker.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:50	925/925	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-39d%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/circleType/jquery.lettering.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/circleType/jquery.lettering.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:50	57752/57752	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-e198%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:11:51	29527/29527	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-7357%22	http://layerdrops.com/agrionhtml/main-html/assets/js/agrion.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/js/agrion.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:12:03	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%226336dc58-1327c%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:11	473966/473966	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336dc58-73b6e%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.js	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.js	(from http://layerdrops.com/agrionhtml/main-html/index2.html)
15:12:11	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:17	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot?	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:22	751262/751262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226336dc58-b769e%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:25	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%226336dc58-34ec%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:25	92136/92136	---M--	200	added ('OK')	font/woff	etag:%226336dc58-167e8%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:25	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:28	16772/16772	---M--	200	added ('OK')	font/woff	etag:%226336dc58-4184%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:30	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:30	34052/34052	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226336dc58-8504%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:30	145515/145515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226336dc58-2386b%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:35	136516/136516	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226336dc58-21544%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:44	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%226336dc58-139ac%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:12:52	104280/104280	---M--	200	added ('OK')	font/woff	etag:%226336dc58-19758%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:13:06	922603/922603	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226336dc58-e13eb%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:13:12	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:13:12	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:13:12	33256/33256	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Sep%202022%2012:08:56%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon.eot?orkqwr	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon78ed.eot	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/style.css)
15:13:12	204528/204528	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226336dc58-31ef0%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
15:13:15	33092/33092	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226336dc58-8144%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon.ttf?orkqwr	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon78ed.ttf	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/style.css)
15:13:15	125590/125590	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226336dc58-1ea96%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon.svg?orkqwr	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon78ed.svg	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/style.css)
15:13:16	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Nov%202022%2009:43:17%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/owl-carousel/owl.video.play.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/owl-carousel/owl.video.play.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.css)
15:13:16	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Nov%202022%2009:43:18%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/images/icon/bx_loader.gif	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/images/icon/bx_loader.gif	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/bxslider/jquery.bxslider.css)
15:13:17	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Nov%202022%2009:43:18%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/img/bx-slider/controls.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/img/bx-slider/controls.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/bxslider/jquery.bxslider.css)
15:13:17	33168/33168	---M--	200	added ('OK')	font/woff	etag:%226336dc58-8190%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon.woff?orkqwr	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/fonts/icomoon78ed.woff	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/agrion-icons/style.css)
15:13:17	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Nov%202022%2009:43:18%20GMT	http://layerdrops.com/agrionhtml/main-html/assets/vendors/vegas/overlays/02.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/vegas/overlays/02.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/vegas/vegas.min.css)
15:13:17	280/280	---M--	200	added ('OK')	image/png	etag:%226336dc58-118%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
15:13:17	262/262	---M--	200	added ('OK')	image/png	etag:%226336dc58-106%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
15:13:18	262/262	---M--	200	added ('OK')	image/png	etag:%226336dc58-106%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
15:13:18	207/207	---M--	200	added ('OK')	image/png	etag:%226336dc58-cf%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
15:13:18	335/335	---M--	200	added ('OK')	image/png	etag:%226336dc58-14f%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
15:13:18	332/332	---M--	200	added ('OK')	image/png	etag:%226336dc58-14c%22	http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	D:/Projects/Koshish/layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://layerdrops.com/agrionhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
